Date,Price,Open,High,Low,Change %,,,,,,,
5/12/2017,654.97,654.97,656.39,653.88,0.11,,,,,,,
5/11/2017,654.25,654.25,659.51,651.83,-0.58,,,,,,,
5/10/2017,658.06,658.06,662.85,656.15,-0.28,,,,,,,
5/9/2017,659.89,659.89,664.88,659.89,-0.14,,,,,,,
5/5/2017,660.81,660.81,666,660.7,-0.41,,,,,,,
5/4/2017,663.54,663.54,670.87,663.54,-0.18,,,,,,,
5/3/2017,664.71,664.71,668.87,660.53,0.63,,,,,,,
5/2/2017,660.53,660.53,665.57,657.29,0.49,,,,,,,
4/28/2017,657.29,657.29,658.33,649.47,1.2,,,,,,,
4/27/2017,649.47,649.47,650.79,648.61,-0.2,,,,,,,
4/26/2017,650.75,650.75,654.62,649.58,-0.46,,,,,,,
4/25/2017,653.76,653.76,658.27,653.11,-0.63,,,,,,,
4/24/2017,657.93,657.93,660.95,657.29,-0.01,,,,,,,
4/21/2017,657.97,657.97,657.97,653.57,0.67,,,,,,,
4/20/2017,653.62,653.62,658.61,651.42,-0.76,,,,,,,
4/19/2017,658.61,658.61,658.61,652.89,0.88,,,,,,,
4/18/2017,652.89,652.89,658.25,650.6,-0.74,,,,,,,
4/13/2017,657.79,657.79,658.37,655.27,0.18,,,,,,,
4/12/2017,656.59,656.59,660.51,656.16,0.02,,,,,,,
4/11/2017,656.45,656.45,656.54,652.83,0.34,,,,,,,
4/10/2017,654.24,654.24,661.13,653.6,-0.61,,,,,,,
4/7/2017,658.23,658.23,659.39,643.09,2.22,,,,,,,
4/6/2017,643.93,643.93,645.73,641.77,0.34,,,,,,,
4/5/2017,641.77,641.77,642.9,636.03,0.9,,,,,,,
4/4/2017,636.03,636.03,640.96,633.11,0.46,,,,,,,
4/3/2017,633.13,633.13,635.36,632.32,-0.14,,,,,,,
3/31/2017,633.99,633.99,633.99,630.82,0.15,,,,,,,
3/30/2017,633.04,633.04,635.18,630.6,-0.05,,,,,,,
3/29/2017,633.34,633.34,636.49,632.49,-0.46,,,,,,,
3/28/2017,636.29,636.29,639.26,636.1,-0.32,,,,,,,
3/27/2017,638.34,638.34,643.21,638.34,-0.2,,,,,,,
3/24/2017,639.63,639.63,640.34,636.38,0.04,,,,,,,
3/23/2017,639.35,639.35,640.14,636.49,-0.06,,,,,,,
3/22/2017,639.72,639.72,640.13,635.22,0.06,,,,,,,
3/21/2017,639.32,639.32,640.17,635.72,0.43,,,,,,,
3/20/2017,636.59,636.59,636.68,634.25,0.25,,,,,,,
3/17/2017,634.98,634.98,635.98,624.31,1.71,,,,,,,
3/16/2017,624.31,624.31,629.66,623.28,0.17,,,,,,,
3/15/2017,623.28,623.28,623.86,617.37,0.63,,,,,,,
3/14/2017,619.37,619.37,619.92,616.58,-0.01,,,,,,,
3/13/2017,619.46,619.46,624.91,619.46,-0.87,,,,,,,
3/10/2017,624.91,624.91,624.91,620.65,0.62,,,,,,,
3/9/2017,621.08,621.08,623.26,618.22,-0.22,,,,,,,
3/8/2017,622.47,622.47,625.08,621.09,0.08,,,,,,,
3/7/2017,621.96,621.96,624.21,615,1.11,,,,,,,
3/6/2017,615.12,615.12,618.94,613.07,0.33,,,,,,,
3/2/2017,613.07,613.07,614.12,609.04,0.14,,,,,,,
3/1/2017,612.21,612.21,613.47,603.27,0.18,,,,,,,
2/28/2017,611.12,611.12,613.8,610.47,-0.22,,,,,,,
2/27/2017,612.48,612.48,612.71,607.38,0.84,,,,,,,
2/24/2017,607.38,607.38,609.89,605.91,0.13,,,,,,,
2/23/2017,606.57,606.57,610.35,605.14,-0.62,,,,,,,
2/22/2017,610.35,610.35,611.5,609.01,-0.03,,,,,,,
2/21/2017,610.51,610.51,611.54,608.28,0.37,,,,,,,
2/20/2017,608.28,608.28,609.07,596.16,1.89,,,,,,,
2/17/2017,597.01,597.01,601.54,593.86,0.48,,,,,,,
2/16/2017,594.18,594.18,595.92,592.74,0.1,,,,,,,
2/15/2017,593.56,593.56,600.81,592.17,-1.2,,,,,,,
2/14/2017,600.74,600.74,606.77,599.38,-0.89,,,,,,,
2/13/2017,606.14,606.14,606.14,603.15,0.28,,,,,,,
2/10/2017,604.47,604.47,606.11,602.38,0.22,,,,,,,
2/9/2017,603.14,603.14,604.94,599.9,-0.08,,,,,,,
2/8/2017,603.65,603.65,606.35,603.18,-0.09,,,,,,,
2/7/2017,604.2,604.2,609.53,601.77,-0.37,,,,,,,
2/6/2017,606.45,606.45,606.45,601.07,0.47,,,,,,,
2/3/2017,603.62,603.62,605.7,598,0.94,,,,,,,
2/2/2017,598,598,599.32,593.48,0.71,,,,,,,
2/1/2017,593.8,593.8,602.7,593.79,-1.41,,,,,,,
1/31/2017,602.28,602.28,609.87,599.86,-1.21,,,,,,,
1/30/2017,609.65,609.65,612.46,609.18,-0.07,,,,,,,
1/27/2017,610.1,610.1,613,607.96,-0.25,,,,,,,
1/26/2017,611.6,611.6,612.85,610.88,0.04,,,,,,,
1/25/2017,611.33,611.33,611.44,604.37,0.99,,,,,,,
1/24/2017,605.32,605.32,607.98,603.81,0.02,,,,,,,
1/23/2017,605.22,605.22,606.43,604.77,0,,,,,,,
1/20/2017,605.2,605.2,606.45,603.34,0.02,,,,,,,
1/19/2017,605.09,605.09,606.67,603.04,-0.22,,,,,,,
1/18/2017,606.42,606.42,609.42,604.24,-0.01,,,,,,,
1/17/2017,606.46,606.46,608.24,604.32,-0.15,,,,,,,
1/16/2017,607.36,607.36,607.36,602.07,0.87,,,,,,,
1/13/2017,602.14,602.14,607.33,602.14,-0.85,,,,,,,
1/12/2017,607.33,607.33,612.09,607.33,-0.6,,,,,,,
1/11/2017,610.99,610.99,613.78,608.9,0.32,,,,,,,
1/10/2017,609.06,609.06,609.06,595.74,2.24,,,,,,,
1/9/2017,595.74,595.74,596.13,592,0.63,,,,,,,
1/6/2017,592,592,592.74,587.71,0.41,,,,,,,
1/5/2017,589.61,589.61,590.16,586.38,0.11,,,,,,,
1/4/2017,588.99,588.99,589.57,587.1,0.32,,,,,,,
1/3/2017,587.1,587.1,588.76,582.97,0.11,,,,,,,
12/30/2016,586.43,586.43,587.96,583.41,-0.01,,,,,,,
12/29/2016,586.51,586.51,589.28,585.16,0.16,,,,,,,
12/28/2016,585.56,585.56,585.68,582.12,0.39,,,,,,,
12/27/2016,583.31,583.31,583.31,577.51,0.52,,,,,,,
12/23/2016,580.31,580.31,580.99,575.29,0.67,,,,,,,
12/22/2016,576.44,576.44,578.18,574.44,0.26,,,,,,,
12/21/2016,574.92,574.92,575.86,573.46,0.25,,,,,,,
12/20/2016,573.46,573.46,576.1,572.46,-0.35,,,,,,,
12/19/2016,575.45,575.45,579.15,573.99,-0.52,,,,,,,
12/16/2016,578.45,578.45,581.08,576.83,0.1,,,,,,,
12/15/2016,577.9,577.9,584.03,577.35,-0.87,,,,,,,
12/14/2016,582.97,582.97,583.45,579.87,0.36,,,,,,,
12/13/2016,580.85,580.85,582.7,580.53,-0.32,,,,,,,
12/12/2016,582.7,582.7,584.87,580.01,0.21,,,,,,,
12/9/2016,581.48,581.48,585.01,579.97,0.26,,,,,,,
12/8/2016,579.97,579.97,581.91,577.02,0.51,,,,,,,
12/7/2016,577.02,577.02,577.02,567.64,1.65,,,,,,,
12/6/2016,567.64,567.64,567.64,561.37,1.12,,,,,,,
12/5/2016,561.37,561.37,564.02,560.45,-0.43,,,,,,,
12/2/2016,563.82,563.82,564.03,562.12,0.07,,,,,,,
12/1/2016,563.41,563.41,565.42,561.51,0.1,,,,,,,
11/30/2016,562.82,562.82,563.91,559.94,0.51,,,,,,,
11/29/2016,559.94,559.94,564.6,556.33,0.65,,,,,,,
11/28/2016,556.33,556.33,558.77,552.16,0.18,,,,,,,
11/25/2016,555.32,555.32,555.32,552.33,0.54,,,,,,,
11/24/2016,552.33,552.33,553.9,546.65,1.02,,,,,,,
11/23/2016,546.75,546.75,547.21,544.54,0.15,,,,,,,
11/22/2016,545.95,545.95,545.95,539.61,1.17,,,,,,,
11/21/2016,539.61,539.61,539.61,530.91,1.64,,,,,,,
11/18/2016,530.91,530.91,533.51,530.75,-0.49,,,,,,,
11/17/2016,533.51,533.51,537.76,531.56,-0.18,,,,,,,
11/16/2016,534.48,534.48,540.26,533,-0.75,,,,,,,
11/15/2016,538.51,538.51,540.77,534.6,0.73,,,,,,,
11/14/2016,534.62,534.62,539.13,531.85,-0.84,,,,,,,
11/11/2016,539.13,539.13,543.83,535.56,-0.43,,,,,,,
11/10/2016,541.45,541.45,549.33,532.67,1.65,,,,,,,
11/9/2016,532.67,532.67,558.16,526.05,-4.57,,,,,,,
11/8/2016,558.16,558.16,564.58,551.27,1.25,,,,,,,
11/7/2016,551.27,551.27,551.27,524.53,3.97,,,,,,,
11/4/2016,530.21,530.21,531.7,526.37,0.73,,,,,,,
11/3/2016,526.37,526.37,534.92,526.37,-1.34,,,,,,,
11/2/2016,533.51,533.51,538.47,531.86,-0.66,,,,,,,
11/1/2016,537.03,537.03,537.85,530.28,0.98,,,,,,,
10/31/2016,531.82,531.82,532.47,526.23,1.05,,,,,,,
10/28/2016,526.28,526.28,526.58,517.52,1.69,,,,,,,
10/27/2016,517.52,517.52,518.88,516.09,-0.1,,,,,,,
10/26/2016,518.04,518.04,519.37,517.3,0.09,,,,,,,
10/25/2016,517.58,517.58,517.58,510.47,1.05,,,,,,,
10/24/2016,512.18,512.18,512.18,506.8,0.89,,,,,,,
10/21/2016,507.67,507.67,508.24,503.43,0.39,,,,,,,
10/20/2016,505.72,505.72,506.95,503.2,-0.12,,,,,,,
10/19/2016,506.31,506.31,506.31,502.7,0.28,,,,,,,
10/18/2016,504.89,504.89,506.51,503.21,-0.27,,,,,,,
10/17/2016,506.28,506.28,509.22,506.28,-0.47,,,,,,,
10/14/2016,508.69,508.69,511.13,508.69,-0.32,,,,,,,
10/13/2016,510.34,510.34,510.75,509.18,0.22,,,,,,,
10/12/2016,509.24,509.24,511.12,508.92,-0.07,,,,,,,
10/11/2016,509.59,509.59,510.77,507.56,0.38,,,,,,,
10/10/2016,507.66,507.66,510.4,506.83,0.03,,,,,,,
10/7/2016,507.51,507.51,510.11,507.51,-0.35,,,,,,,
10/6/2016,509.29,509.29,511.66,508.89,0.08,,,,,,,
10/5/2016,508.89,508.89,510.14,507.55,-0.12,,,,,,,
10/4/2016,509.49,509.49,510.74,506.44,0.48,,,,,,,
10/3/2016,507.07,507.07,507.07,504.34,0.49,,,,,,,
9/30/2016,504.58,504.58,511.06,504.5,-1.09,,,,,,,
9/29/2016,510.16,510.16,520.2,509.92,0.05,,,,,,,
9/28/2016,509.92,509.92,515.53,493.26,3.38,,,,,,,
9/27/2016,493.26,493.26,496.61,487.63,1.15,,,,,,,
9/26/2016,487.63,487.63,488.03,484,0.56,,,,,,,
9/21/2016,484.93,484.93,484.93,479.59,1.11,,,,,,,
9/20/2016,479.59,479.59,479.76,476.09,0.58,,,,,,,
9/19/2016,476.81,476.81,477.33,475.22,0.25,,,,,,,
9/16/2016,475.62,475.62,476.83,473.7,0.32,,,,,,,
9/15/2016,474.12,474.12,476.66,472.1,0.32,,,,,,,
9/14/2016,472.62,472.62,474.59,472.17,-0.42,,,,,,,
9/13/2016,474.59,474.59,474.59,470.74,0.77,,,,,,,
9/12/2016,470.95,470.95,471.91,468.97,-0.2,,,,,,,
9/9/2016,471.91,471.91,472.6,468.71,0.68,,,,,,,
9/8/2016,468.71,468.71,473.99,468.71,-0.12,,,,,,,
9/7/2016,469.25,469.25,473.78,469.25,-0.56,,,,,,,
9/2/2016,471.87,471.87,471.87,468.56,0.51,,,,,,,
9/1/2016,469.49,469.49,469.49,463.88,1.04,,,,,,,
8/31/2016,464.66,464.66,469.84,464.66,-0.82,,,,,,,
8/30/2016,468.49,468.49,471.47,467.51,-0.6,,,,,,,
8/29/2016,471.34,471.34,474.43,469.44,-0.51,,,,,,,
8/26/2016,473.77,473.77,474.77,472.38,-0.02,,,,,,,
8/25/2016,473.86,473.86,474.17,472.16,0.35,,,,,,,
8/24/2016,472.2,472.2,472.36,469.4,0.46,,,,,,,
8/23/2016,470.03,470.03,470.99,468.51,-0.11,,,,,,,
8/22/2016,470.56,470.56,470.87,466.6,0.85,,,,,,,
8/19/2016,466.6,466.6,469.16,466.31,-0.44,,,,,,,
8/18/2016,468.67,468.67,468.67,467.9,0.16,,,,,,,
8/17/2016,467.91,467.91,468.64,463.69,0.91,,,,,,,
8/16/2016,463.69,463.69,464.25,461.52,0.41,,,,,,,
8/15/2016,461.81,461.81,464.12,459.04,0.6,,,,,,,
8/12/2016,459.04,459.04,459.22,455.53,0.77,,,,,,,
8/11/2016,455.53,455.53,458.82,454.4,-0.67,,,,,,,
8/10/2016,458.58,458.58,458.58,456.77,0.36,,,,,,,
8/9/2016,456.93,456.93,458.34,455.99,0.13,,,,,,,
8/8/2016,456.32,456.32,458.76,454.51,-0.53,,,,,,,
8/5/2016,458.76,458.76,459.1,456.54,0.14,,,,,,,
8/4/2016,458.13,458.13,458.91,455.92,0.48,,,,,,,
8/3/2016,455.92,455.92,458.37,455.82,-0.53,,,,,,,
8/2/2016,458.37,458.37,459.42,457.28,0.11,,,,,,,
8/1/2016,457.88,457.88,459.14,457.31,-0.07,,,,,,,
7/29/2016,458.18,458.18,459.85,456.38,0.09,,,,,,,
7/28/2016,457.78,457.78,458.89,455.16,0.18,,,,,,,
7/27/2016,456.98,456.98,458.03,456.43,-0.1,,,,,,,
7/26/2016,457.45,457.45,457.79,453.38,0.37,,,,,,,
7/25/2016,455.75,455.75,456.4,454,0.33,,,,,,,
7/22/2016,454.25,454.25,458.69,453.92,-0.74,,,,,,,
7/21/2016,457.62,457.62,458.68,452.05,1.23,,,,,,,
7/20/2016,452.05,452.05,452.81,450.73,0.29,,,,,,,
7/19/2016,450.73,450.73,453.34,450.31,0.02,,,,,,,
7/18/2016,450.64,450.64,452.69,450.1,0.12,,,,,,,
7/15/2016,450.1,450.1,453.37,448.33,-0.3,,,,,,,
7/14/2016,451.47,451.47,454.92,451,-0.44,,,,,,,
7/13/2016,453.47,453.47,453.49,451.64,0.09,,,,,,,
7/12/2016,453.06,453.06,453.06,447.66,0.44,,,,,,,
7/11/2016,451.08,451.08,451.91,449.09,0.02,,,,,,,
7/8/2016,450.98,450.98,454.43,449.35,-0.68,,,,,,,
7/7/2016,454.06,454.06,454.06,450.73,0.32,,,,,,,
7/6/2016,452.59,452.59,454.07,451.03,0.35,,,,,,,
7/5/2016,451.03,451.03,451.8,449.56,0.09,,,,,,,
7/4/2016,450.63,450.63,454.45,450.63,-0.84,,,,,,,
7/1/2016,454.45,454.45,456.37,453.74,-0.24,,,,,,,
6/30/2016,455.55,455.55,455.55,451.47,0.9,,,,,,,
6/29/2016,451.47,451.47,454.22,450.24,-0.54,,,,,,,
6/28/2016,453.94,453.94,455.15,453.5,-0.01,,,,,,,
6/27/2016,453.99,453.99,456.37,453.45,-0.52,,,,,,,
6/24/2016,456.37,456.37,461.6,450.24,-1.13,,,,,,,
6/23/2016,461.6,461.6,461.6,454.8,0.17,,,,,,,
6/22/2016,460.83,460.83,460.83,455.67,0.44,,,,,,,
6/21/2016,458.8,458.8,459.33,456.58,0.13,,,,,,,
6/20/2016,458.22,458.22,459.78,456.63,0.33,,,,,,,
6/17/2016,456.73,456.73,459.09,455.53,0.05,,,,,,,
6/16/2016,456.49,456.49,457.14,453.77,0.54,,,,,,,
6/15/2016,454.02,454.02,454.46,445.92,1.82,,,,,,,
6/14/2016,445.92,445.92,450.21,444.65,-0.52,,,,,,,
6/13/2016,448.25,448.25,448.78,444.6,0.67,,,,,,,
6/10/2016,445.27,445.27,449.71,444.94,-0.99,,,,,,,
6/9/2016,449.71,449.71,449.71,445.44,0.69,,,,,,,
6/8/2016,446.62,446.62,451.16,444.49,-0.04,,,,,,,
6/7/2016,446.79,446.79,446.79,443,0.61,,,,,,,
6/6/2016,444.08,444.08,445.87,442.53,0.31,,,,,,,
6/3/2016,442.7,442.7,446.71,442.7,-0.73,,,,,,,
6/2/2016,445.95,445.95,448.01,442.18,0.64,,,,,,,
6/1/2016,443.11,443.11,443.11,437.74,0.4,,,,,,,
5/31/2016,441.34,441.34,441.42,437.77,0.06,,,,,,,
5/30/2016,441.06,441.06,442.71,438.22,0.43,,,,,,,
5/27/2016,439.19,439.19,440.13,439.19,-0.13,,,,,,,
5/26/2016,439.74,439.74,440.3,436.35,0,,,,,,,
5/25/2016,439.76,439.76,439.99,439.11,0.13,,,,,,,
5/20/2016,439.18,439.18,439.32,437.36,0.12,,,,,,,
5/19/2016,438.64,438.64,438.64,436.45,0.21,,,,,,,
5/18/2016,437.72,437.72,440.81,437.72,-0.6,,,,,,,
5/17/2016,440.38,440.38,441.42,438.5,0,,,,,,,
5/16/2016,440.4,440.4,441.36,438.39,-0.1,,,,,,,
5/13/2016,440.86,440.86,441.59,439.56,0.15,,,,,,,
5/12/2016,440.18,440.18,442.18,439.85,-0.4,,,,,,,
5/11/2016,441.96,441.96,441.96,439.11,0.34,,,,,,,
5/10/2016,440.47,440.47,444.24,440.39,-0.85,,,,,,,
5/9/2016,444.24,444.24,444.75,442.05,-0.06,,,,,,,
5/5/2016,444.51,444.51,444.51,441.47,0.6,,,,,,,
5/4/2016,441.87,441.87,441.95,440.24,0.13,,,,,,,
5/3/2016,441.29,441.29,443.75,441.28,-0.29,,,,,,,
4/28/2016,442.59,442.59,442.78,438.32,0.88,,,,,,,
4/27/2016,438.71,438.71,439.35,435.12,0.83,,,,,,,
4/26/2016,435.12,435.12,437.94,433.36,0.29,,,,,,,
4/25/2016,433.88,433.88,437.29,433.51,-0.49,,,,,,,
4/22/2016,436.03,436.03,436.34,434.26,0.41,,,,,,,
4/21/2016,434.26,434.26,434.61,433.18,0.24,,,,,,,
4/20/2016,433.24,433.24,435.18,432.28,-0.45,,,,,,,
4/19/2016,435.18,435.18,435.18,432.95,0.02,,,,,,,
4/18/2016,435.1,435.1,436.7,433.96,-0.37,,,,,,,
4/15/2016,436.7,436.7,437.1,434.91,0.25,,,,,,,
4/14/2016,435.6,435.6,438.51,433.87,-0.53,,,,,,,
4/13/2016,437.94,437.94,440.36,437.4,-0.5,,,,,,,
4/12/2016,440.12,440.12,441.93,440.03,-0.34,,,,,,,
4/11/2016,441.62,441.62,441.84,440.55,0.13,,,,,,,
4/8/2016,441.05,441.05,442.17,440.64,-0.04,,,,,,,
4/7/2016,441.24,441.24,443.65,441.24,-0.45,,,,,,,
4/6/2016,443.24,443.24,444.34,442.31,-0.05,,,,,,,
4/5/2016,443.45,443.45,446.92,443.45,-0.76,,,,,,,
4/4/2016,446.84,446.84,446.99,445.7,0.13,,,,,,,
4/1/2016,446.25,446.25,447.25,445.79,-0.02,,,,,,,
3/31/2016,446.35,446.35,446.35,442.36,0.52,,,,,,,
3/30/2016,444.06,444.06,445.98,443.85,-0.26,,,,,,,
3/29/2016,445.22,445.22,445.95,443.82,0.21,,,,,,,
3/24/2016,444.3,444.3,447.15,443.3,-0.34,,,,,,,
3/23/2016,445.82,445.82,446.88,445.82,-0.24,,,,,,,
3/22/2016,446.88,446.88,447.78,445.7,-0.08,,,,,,,
3/21/2016,447.22,447.22,450.99,447.22,-0.21,,,,,,,
3/18/2016,448.16,448.16,448.16,445.57,0.51,,,,,,,
3/17/2016,445.9,445.9,448.11,445.9,-0.49,,,,,,,
3/16/2016,448.11,448.11,448.11,445.99,0.27,,,,,,,
3/15/2016,446.92,446.92,449.25,446.92,-0.33,,,,,,,
3/14/2016,448.41,448.41,450.09,443.96,0.65,,,,,,,
3/11/2016,445.51,445.51,446.04,443.95,0.32,,,,,,,
3/10/2016,444.1,444.1,444.59,441.82,0.42,,,,,,,
3/9/2016,442.23,442.23,443.65,441.73,-0.32,,,,,,,
3/8/2016,443.65,443.65,446.39,441.7,-0.61,,,,,,,
3/7/2016,446.39,446.39,446.76,441.53,-0.08,,,,,,,
3/2/2016,446.76,446.76,449.92,446.59,-0.7,,,,,,,
3/1/2016,449.92,449.92,449.92,447.06,0.56,,,,,,,
2/29/2016,447.42,447.42,447.42,442.35,0.3,,,,,,,
2/26/2016,446.1,446.1,446.1,443.83,0.45,,,,,,,
2/25/2016,444.12,444.12,445.9,443.15,-0.4,,,,,,,
2/24/2016,445.9,445.9,448.39,445.74,-0.22,,,,,,,
2/23/2016,446.89,446.89,447.5,445.8,0.07,,,,,,,
2/22/2016,446.57,446.57,446.57,443.45,0.65,,,,,,,
2/19/2016,443.67,443.67,445.61,443.67,-0.34,,,,,,,
2/18/2016,445.17,445.17,449.12,443.05,-0.54,,,,,,,
2/17/2016,447.59,447.59,448.5,445.36,-0.2,,,,,,,
2/16/2016,448.5,448.5,448.61,444.04,0.94,,,,,,,
2/15/2016,444.31,444.31,444.72,442.38,0.11,,,,,,,
2/12/2016,443.84,443.84,445.79,442.86,-0.15,,,,,,,
2/11/2016,444.49,444.49,448.2,443.22,-0.72,,,,,,,
2/10/2016,447.71,447.71,449.06,445.45,0.39,,,,,,,
2/9/2016,445.96,445.96,447.85,443.49,-0.42,,,,,,,
2/8/2016,447.85,447.85,451.05,447.85,-0.49,,,,,,,
2/5/2016,450.07,450.07,450.07,445.95,0.41,,,,,,,
2/4/2016,448.24,448.24,448.89,444.78,-0.12,,,,,,,
2/3/2016,448.76,448.76,452.82,448.76,-0.31,,,,,,,
2/2/2016,450.15,450.15,453.54,450.1,-0.75,,,,,,,
2/1/2016,453.54,453.54,453.55,446.04,1.14,,,,,,,
1/29/2016,448.44,448.44,448.44,442.61,1.05,,,,,,,
1/28/2016,443.8,443.8,443.94,441.92,0.02,,,,,,,
1/27/2016,443.7,443.7,445.19,442.92,-0.16,,,,,,,
1/26/2016,444.43,444.43,444.43,441.48,0.12,,,,,,,
1/25/2016,443.91,443.91,444.46,442.82,-0.12,,,,,,,
1/22/2016,444.46,444.46,444.46,441.61,0.61,,,,,,,
1/21/2016,441.77,441.77,443.29,440.96,-0.31,,,,,,,
1/20/2016,443.16,443.16,445.8,440.92,-0.59,,,,,,,
1/19/2016,445.8,445.8,447.11,444.65,-0.07,,,,,,,
1/18/2016,446.11,446.11,450.26,444.01,-0.92,,,,,,,
1/15/2016,450.26,450.26,451.53,447.14,-0.26,,,,,,,
1/14/2016,451.44,451.44,451.8,449.03,0.07,,,,,,,
1/13/2016,451.14,451.14,454.76,450.75,-0.7,,,,,,,
1/12/2016,454.33,454.33,454.44,451.41,0.01,,,,,,,
1/11/2016,454.27,454.27,457.67,454.27,-0.6,,,,,,,
1/8/2016,457,457,458.18,452.4,1.02,,,,,,,
1/7/2016,452.4,452.4,457.7,450.45,-1.16,,,,,,,
1/6/2016,457.7,457.7,460.39,454.64,0.07,,,,,,,
1/5/2016,457.36,457.36,458.72,454.85,0.03,,,,,,,
1/4/2016,457.21,457.21,461.98,455.58,-0.8,,,,,,,
12/30/2015,460.9,460.9,462.47,453.88,0.02,,,,,,,
12/29/2015,460.79,460.79,462.85,450.44,2.3,,,,,,,
12/28/2015,450.44,450.44,450.44,444.81,0.53,,,,,,,
12/23/2015,448.08,448.08,448.3,442.37,1.14,,,,,,,
12/22/2015,443.05,443.05,444.2,440.32,0.19,,,,,,,
12/21/2015,442.23,442.23,443.11,440.61,0.37,,,,,,,
12/18/2015,440.61,440.61,440.78,439.08,-0.04,,,,,,,
12/17/2015,440.78,440.78,441.92,437.97,0.64,,,,,,,
12/16/2015,437.97,437.97,438.32,435.63,0.41,,,,,,,
12/15/2015,436.16,436.16,438.92,432.78,0.28,,,,,,,
12/14/2015,434.95,434.95,436.91,432.88,-0.37,,,,,,,
12/11/2015,436.58,436.58,436.83,432.63,0.91,,,,,,,
12/10/2015,432.63,432.63,435.01,432.63,-0.19,,,,,,,
12/9/2015,433.47,433.47,435.43,433.47,-0.28,,,,,,,
12/8/2015,434.67,434.67,435.55,434.08,-0.14,,,,,,,
12/7/2015,435.26,435.26,439.27,435,-0.02,,,,,,,
12/4/2015,435.36,435.36,436.53,433.54,-0.01,,,,,,,
12/3/2015,435.42,435.42,436.23,433.71,-0.19,,,,,,,
12/2/2015,436.23,436.23,436.87,434.3,-0.15,,,,,,,
12/1/2015,436.87,436.87,437.29,434.73,0.3,,,,,,,
11/30/2015,435.56,435.56,437.79,434.2,-0.51,,,,,,,
11/27/2015,437.79,437.79,438.54,435.3,0.57,,,,,,,
11/26/2015,435.3,435.3,436.34,432.86,0.21,,,,,,,
11/25/2015,434.38,434.38,440.11,434.38,-1.3,,,,,,,
11/24/2015,440.11,440.11,443.6,440.11,-0.79,,,,,,,
11/23/2015,443.6,443.6,444.01,440.01,0.81,,,,,,,
11/20/2015,440.04,440.04,442.55,440.04,-0.57,,,,,,,
11/19/2015,442.55,442.55,442.55,439.57,0.04,,,,,,,
11/18/2015,442.36,442.36,445,440.86,-0.28,,,,,,,
11/17/2015,443.59,443.59,443.59,438.34,0.94,,,,,,,
11/16/2015,439.44,439.44,442.69,437.47,-0.47,,,,,,,
11/13/2015,441.52,441.52,445.08,440.52,-0.55,,,,,,,
11/12/2015,443.95,443.95,446.01,442.86,-0.12,,,,,,,
11/11/2015,444.49,444.49,449.5,444.49,-1.11,,,,,,,
11/10/2015,449.5,449.5,450.47,447.05,-0.2,,,,,,,
11/9/2015,450.4,450.4,450.4,448.1,0.41,,,,,,,
11/6/2015,448.55,448.55,448.55,442.64,1.34,,,,,,,
11/5/2015,442.64,442.64,446.83,441.84,-0.6,,,,,,,
11/4/2015,445.33,445.33,446.39,445.2,-0.13,,,,,,,
11/3/2015,445.93,445.93,447.1,445.18,-0.01,,,,,,,
11/2/2015,445.97,445.97,448.39,444.84,-0.21,,,,,,,
10/30/2015,446.91,446.91,446.91,444.58,0.04,,,,,,,
10/29/2015,446.75,446.75,448.02,444.07,0.6,,,,,,,
10/28/2015,444.07,444.07,446.68,443.71,-0.43,,,,,,,
10/27/2015,446,446,449.47,445.13,-0.32,,,,,,,
10/26/2015,447.42,447.42,447.81,444.17,0.15,,,,,,,
10/23/2015,446.74,446.74,447.07,443.39,0.73,,,,,,,
10/22/2015,443.49,443.49,445.18,443.25,-0.06,,,,,,,
10/21/2015,443.75,443.75,445.6,442.82,0.06,,,,,,,
10/20/2015,443.48,443.48,447.69,441.1,0.4,,,,,,,
10/19/2015,441.71,441.71,441.71,439.11,0.47,,,,,,,
10/16/2015,439.65,439.65,441.47,438.32,-0.07,,,,,,,
10/15/2015,439.94,439.94,440.79,436.75,0.02,,,,,,,
10/14/2015,439.84,439.84,441.63,438.11,0.36,,,,,,,
10/13/2015,438.26,438.26,443.5,438.16,-1.04,,,,,,,
10/12/2015,442.86,442.86,444.83,441.78,-0.44,,,,,,,
10/9/2015,444.83,444.83,447.58,442.78,-0.04,,,,,,,
10/8/2015,445,445,445.95,441.85,0.7,,,,,,,
10/7/2015,441.89,441.89,441.89,437.7,0.55,,,,,,,
10/6/2015,439.48,439.48,443.67,439.48,-0.94,,,,,,,
10/5/2015,443.67,443.67,446.2,440.92,-0.02,,,,,,,
10/2/2015,443.77,443.77,444.02,442.13,0.02,,,,,,,
10/1/2015,443.66,443.66,444.49,439.48,0.3,,,,,,,
9/30/2015,442.34,442.34,445.95,442.34,-0.08,,,,,,,
9/29/2015,442.7,442.7,444.76,440.45,-0.46,,,,,,,
9/28/2015,444.76,444.76,444.76,442.41,0.47,,,,,,,
9/25/2015,442.67,442.67,445.28,439.68,-0.59,,,,,,,
9/24/2015,445.28,445.28,447.34,441.97,0.75,,,,,,,
9/23/2015,441.97,441.97,446.8,441.11,-0.56,,,,,,,
9/21/2015,444.44,444.44,447.12,444.23,0,,,,,,,
9/18/2015,444.44,444.44,447.12,444.23,-0.22,,,,,,,
9/17/2015,445.41,445.41,447.93,444.6,-0.36,,,,,,,
