Source,Group,SubGroup,Cost,Amount,ID,Chapter,Name,Description,Alanine,Alpha-carotene,Alpha-tocopherol,Arginine,Asparagine,Aspartic acid,Available carbohydrate by difference,Beta-carotene,Beta-carotene equivalents,Beta-tocopherol,Beta-tocopherol + Gamma-tocopherol,Biotin,Boron,Cadmium,Calcium,Chloride,Cholecalciferol (Vitamin D3),Cholesterol,Chromium,Cobalt,Copper,Cystine,Delta-tocopherol,Dietary folate equivalents,"Disaccharides, total",Dry matter,Edible portion,"Energy, total metabolisable (kcal)","Energy, total metabolisable (kcal, including dietary fibre)","Energy, total metabolisable (kJ)","Energy, total metabolisable (kJ, including dietary fibre)",Ergocalciferol (Vitamin D2),"Fat, total",Fatty acid 18:3 omega-3,Fatty acid 20:5 omega-3,Fatty acid 22:5 omega-3,Fatty acid 22:6 omega-3,"Fatty acid cis,cis 18:2 omega-6","Fatty acids, total","Fatty acids, total long chain polyunsaturated omega-3","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated omega-3","Fatty acids, total saturated","Fatty acids, total trans","Fibre, total dietary","Fibre, water-insoluble","Fibre, water-soluble",Fluoride,"Folate food, naturally occurring food folates","Folate, total","Folic acid, synthetic folic acid",Fructose,Gamma-tocopherol,Glucose,Glutamic acid,Glycine,Glycogen,Histidine,Hydroxyproline,Iodide,Iron,Isoleucine,Lactic acid (grams),Lactose,Lead,Leucine,Lithium,Lutein,Lycopene,Lysine,Magnesium,Malic acid (grams),Maltodextrin,Maltose,Manganese,Mercury,Methionine,Molybdenum,"Monosaccharides, total",Niacin equivalents from tryptophan,"Niacin equivalents, total","Niacin, preformed",Nickel,"Nitrogen, total",Nitrogen-to-protein conversion factor,"Organic acids, total (grams)",Oxalic acid (grams),Pantothenic acid,Phenylalanine,Phosphorus,"Phytosterols, total","Polysaccharides, non-starch","Polysaccharides, non-starch, water-insoluble","Polysaccharides, non-starch, water-soluble",Potassium,Proline,"Protein, total; calculated from total nitrogen","Proximates, total",Quinic acid (grams),Retinol,Riboflavin,Rubidium,Selenium,Serine,Silicon (acid soluble),Sodium,"Starch, resistant","Starch, total",Succinic acid (grams),Sucrose,"Sugar, added","Sugar, free","Sugars, total",Sulphur,Taurine,Thiamin,Threonine,Tin,Total carbohydrate by difference,Total carbohydrates by summation,Total fat-to-total fatty acids conversion factor,Tryptophan,Tyrosine,Valine,Vanadium,"Vitamin A, retinol activity equivalents","Vitamin A, retinol equivalents",Vitamin B12,Vitamin B6,Vitamin C,Vitamin D; calculated by summation,"Vitamin E, alpha-tocopherol equivalents",Vitamin K,Water,Zeaxanthin,Zinc
Animal,Chicken,"Chicken Pieces, excluding breast",0.777166667,1,M361,M,"Chicken, wing, separable lean 95% & fat 5%, raw","Chicken, wing, separable lean 95% & fat 5%, raw",873.16,0,0.52,1095.6,0,1553.76,0,0,0,0,0,2,0,0.6,9.1,70,0.1,78,13,0,0.04,199.2,0,9.1,0,27.1,44,137.45,137.45,576.6,576.6,0,6.05,0.011,0,0,0,0.629,5.717,0,3.04,0.732,0.011,1.944,0,0,0,0,0,9.1,9.1,0,0,0,0,2586.28,677.28,0,507.96,0,1.14,0.82,707.16,0,0,3.7,1221.76,0,0,0,1610.2,22.3,0,0,0,14,0,494.68,0,0,6.89,11.89,5,0,3.32,6.25,0,0,1.47,644.08,189,0,0,0,0,281,756.96,20.75,100.6,0,15,0.1,0,13.2,627.48,0,86.3,0,0,0,0,0,0,0,204,0,0.09,713.8,0,0,0,0.95,405.04,567.72,590.96,0,15,15,0.2,0.5,1.1,0.1,0.52,0,72.9,0,1.18
Animal,Chicken,"Whole Chicken, Cooked ",0.765388889,1,M239,M,"Chicken, composite cuts, flesh, cooked","Chicken, composite cuts, flesh, cooked",1013.76,0,0.78,1263.36,0,1785.6,1.03,0,0,0,0,3,0,0.1,14,87,0.2,129,3.5,0,0.04,234.24,0,16.7,0,34.3,62,170.7,170.7,715.1,715.1,0,8.3,0.055,0,0,0,0.816,7.844,0,4.22,0.918,0.055,2.675,0,0,0,0,0,16.7,16.7,0,0,0,0,2972.16,798.72,0,552.96,0,0.5,2,798.72,0,0,1.6,1428.48,0,0,0,1662.72,17,0,0,0,15,0,695.04,0,0,4.96,9.46,4.5,0,3.84,6.25,0,0,1.3,844.8,200,0,0,0,0,295,840.96,24,98.97,0,20,0.16,0,16,744.96,0,82,0,0,0,0,0,0,0,249,0,0.07,840.96,0,1.03,0,0.95,291.84,783.36,890.88,0,20,20,0.52,0.65,0,0.2,0.78,0,65.7,0,1.8
Animal,Chicken,"Whole Chicken, Cooked ",0.765388889,1,M62,M,"Chicken, composite cuts, separable lean 76%, separable fat 4% & skin 20%, roasted","Chicken, composite cuts, separable lean 76%, separable fat 4% & skin 20%, roasted",921.92,0,0.89,1138.64,0,1554.88,0,0,0,0,0,2.7,0,0.1,12,76,0.3,112,5.4,0,0.05,206.4,0,14.7,0,37.5,75.2,227.3,227.3,946.4,946.4,0,15.7,0.119,0,0,0,1.528,14.837,0,8.145,1.691,0.119,4.985,0,0,0,0,0,14.7,14.7,0,0,0,0,2586.88,842.8,0,478.16,0,0.8,1.01,708.64,0,0,1.4,1241.84,0,0,0,1427.6,19.9,0,0,0,15,0,608.88,0,0,4.56,10.56,6,0,3.44,6.25,0,0,1.2,729.28,189,0,0,0,0,181,808.4,21.5,100.59,0,30,0.14,0,13.9,657.04,0,73.3,0,0,0,0,0,0,0,211,0,0.05,729.28,0,0,0,0.95,268.32,667.36,801.52,0,30,30,0.71,0.27,0,0.3,0.89,0,62.5,0,1.53
Animal,Chicken,"Whole Chicken, Cooked ",0.765388889,1,M358,M,"Chicken, composite cuts, separable lean 94% & fat 6%, roasted","Chicken, composite cuts, separable lean 94% & fat 6%, roasted",1003.2,0,0.8,1250.2,0,1767,0,0,0,0,0,3,0,0.1,12.2,86,0.3,109,3.5,0,0.06,231.8,0,16.2,0,33,60.4,177.44,177.44,742.67,742.67,0,9.16,0.061,0,0,0,0.892,8.656,0,4.68,0.995,0.061,2.943,0,0,0,0,0,16.2,16.2,0,0,0,0,2941.2,790.4,0,547.2,0,0.8,1.02,790.4,0,0,1.6,1413.6,0,0,0,1645.4,22,0,0,0,15,0,687.8,0,0,4.91,11.61,6.7,0,3.8,6.25,0,0,1.3,836,207,0,0,0,0,180,832.2,23.75,100.86,0,23,0.15,0,14.5,737.2,0,77.6,0,0,0,0,0,0,0,239,0,0.06,832.2,0,0,0,0.95,288.8,775.2,881.6,0,23,23,0.68,0.29,0,0.3,0.8,0,67,0,1.7
Animal,Chicken,"Whole Chicken, Cooked ",0.765388889,1,M63,M,"Chicken, flesh, roasted","Chicken, flesh, roasted",1040.16,0,0.78,1296.26,0,1832.1,0,0,0,0,0,3,0,0.1,12.4,87,0.1,109,3.5,0,0.06,240.34,0,16.7,0,31.5,57,158.8,158.8,666.53,666.53,0,6.7,0.044,0,0,0,0.658,6.332,0,3.406,0.741,0.044,2.159,0,0,0,0,0,16.7,16.7,0,0,0,0,3049.56,819.52,0,567.36,0,0.5,1.01,819.52,0,0,1.6,1465.68,0,0,0,1706.02,22.7,0,0,0,15,0,713.14,0,0,5.09,11.69,6.6,0,3.94,6.25,0,0,1.3,866.8,212,0,0,0,0,179,862.86,24.63,100.8,0,20,0.15,0,14.7,764.36,0,78.8,0,0,0,0,0,0,0,249,0,0.06,862.86,0,0,0,0.95,299.44,803.76,914.08,0,20,20,0.68,0.29,0,0.1,0.78,0,68.5,0,1.74
Animal,Chicken,"Whole Chicken, Cooked ",0.765388889,1,M1011,M,"Chicken, deli cooked, flesh, ready to eat, composite","Chicken, deli cooked, flesh, ready to eat, composite",0,0,0.54,0,0,0,0,0,0,0,0,0,32.26,0.05,8.15,0,0.11,109.38,1,0.2,0.04,0,0,20,0,32.91,81,148.44,148.44,625.55,625.55,0,4.26,0.045,0,0.004,0.003,0.552,4.026,0.007,2.033,0.636,0.052,1.232,0.004,0,0,0,0,20,20,0,0,0.01,0,0,0,0,0,0,0.98,0.52,0,0,0,0.1,0,0.2,0,0,0,27.62,0,0,0,16.18,0.1,0,8.74,0,4.9,14.22,9.33,1,4.4,6.25,0,0,0,0,282.4,0,0,0,0,352.8,0,27.53,100.48,0,34.8,0.19,0.67,30.83,0,247.9,331.1,0,0,0,0,0,0,0,265.2,0,0.2,0,0.5,0,0,0.95,288.12,0,0,12.86,34.8,34.8,0.42,0.26,0,0.11,0.54,0,67.09,0,1.36
Animal,Chicken,"Whole Chicken, Cooked ",0.765388889,1,M338,M,"Chicken, separable fat, roasted","Chicken, separable fat, roasted",385.44,0,1.11,480.34,0,678.9,0,0,0,0,0,0,0,0.2,9.5,64,3.3,115,2.8,0,0.03,89.06,0,7.9,0,57.4,100,489.65,489.65,2018.08,2018.08,0,50.35,0.369,0,0,0,4.704,46.121,0,25.366,5.258,0.369,15.681,0,0,0,0,0,7.9,7.9,0,0,0,0,1130.04,303.68,0,210.24,0,1.5,1.25,303.68,0,0,1.5,543.12,0,0,0,632.18,10,0,0,0,16,0,264.26,0,0,1.89,9.59,7.7,0,1.46,6.25,0,0,1.1,321.2,114,0,0,0,0,190,319.74,9.13,102.67,0,65,0.08,0,10.8,283.24,0,58.1,0,0,0,0,0,0,0,71.1,0,0.04,319.74,0,0,0,0.92,110.96,297.84,338.72,0,65,65,0.68,0.33,0,3.3,1.11,0,42.6,0,0.96
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M347,M,"Chicken, composite cuts, lean, fat & skin, raw, Size 10","Chicken, composite cuts, lean, fat & skin, raw, Size 10",718.24,0,0.75,887.08,0,1235.48,0.44,0,0,0,0,2,0,0.5,9.1,68,0.1,81,6.1,0,0.05,155.44,0,9.6,0,33.3,71,204.34,204.34,849.37,849.37,0,15.26,0.087,0,0,0,1.586,14.421,0,7.758,1.745,0.087,4.932,0,0,0,0,0,9.6,9.6,0,0,0,0,2023.4,651.24,0,391.28,0,2.14,1.02,565.48,0,0,4.5,954.08,0,0,0,1238.16,20.7,0,0,0,15,0,396.64,0,0,5.28,9.38,4.1,0,2.68,6.25,0,0,1.12,509.2,184,0,0,0,0,275,653.92,16.75,99.56,0,40,0.09,0,12.5,503.84,0,73.5,0,0,0,0,0,0,0,183,0,0.06,557.44,0,0.44,0,0.95,310.88,442.2,493.12,0,40,40,0.39,0.38,1.5,0.1,0.75,0,66.7,0,1.26
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M360,M,"Chicken, composite cuts, lean, fat & skin, raw, Size 11","Chicken, composite cuts, lean, fat & skin, raw, Size 11",742.36,0,0.75,916.87,0,1276.97,0.38,0,0,0,0,2,0,0.5,9.1,68,0.1,86,3.1,0,0.05,160.66,0,9.6,0,35.4,72,221.17,221.17,918.87,918.87,0,16.88,0.096,0,0,0,1.691,15.952,0,8.582,1.866,0.096,5.519,0,0,0,0,0,9.6,9.6,0,0,0,0,2091.35,673.11,0,404.42,0,2.14,1.02,584.47,0,0,4.5,986.12,0,0,0,1279.74,20.7,0,0,0,15,0,409.96,0,0,5.46,9.56,4.1,0,2.77,6.25,0,0,1.12,526.3,184,0,0,0,0,275,675.88,17.31,99.62,0,40,0.09,0,12.5,520.76,0,73.5,0,0,0,0,0,0,0,183,0,0.06,576.16,0,0.38,0,0.95,321.32,457.05,509.68,0,40,40,0.39,0.38,1.5,0.1,0.75,0,64.6,0,1.26
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M392,M,"Chicken, composite cuts, lean, fat & skin, raw, Size 7","Chicken, composite cuts, lean, fat & skin, raw, Size 7",742.36,0,0.75,916.87,0,1276.97,0,0,0,0,0,2,0,0.5,9.1,68,0.1,75,6.1,0,0.05,160.66,0,9.6,0,32.5,73,198.94,198.94,827.48,827.48,0,14.41,0.082,0,0,0,1.416,13.617,0,7.667,1.566,0.082,4.371,0,0,0,0,0,9.6,9.6,0,0,0,0,2091.35,673.11,0,404.42,0,0.71,1.02,584.47,0,0,4.5,986.12,0,0,0,1279.74,20.7,0,0,0,15,0,409.96,0,0,5.46,9.56,4.1,0,2.77,6.25,0,0,1.12,526.3,184,0,0,0,0,275,675.88,17.31,100.08,0,40,0.09,0,12.5,520.76,0,73.5,0,0,0,0,0,0,0,183,0,0.06,576.16,0,0,0,0.95,321.32,457.05,509.68,0,40,40,0.39,0.38,1.5,0.1,0.75,0,67.5,0,1.26
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M394,M,"Chicken, composite cuts, lean, fat & skin, raw, Size 8","Chicken, composite cuts, lean, fat & skin, raw, Size 8",745.04,0,0.75,920.18,0,1281.58,0,0,0,0,0,2,0,0.5,9.1,68,0.1,79,6.1,0,0.05,161.24,0,9.6,0,32.8,71,206.21,206.21,857.41,857.41,0,15.19,0.1,0,0,0,1.694,14.355,0,7.665,1.823,0.1,4.823,0,0,0,0,0,9.6,9.6,0,0,0,0,2098.9,675.54,0,405.88,0,0.71,1.02,586.58,0,0,4.5,989.68,0,0,0,1284.36,20.7,0,0,0,15,0,411.44,0,0,5.48,9.58,4.1,0,2.78,6.25,0,0,1.12,528.2,184,0,0,0,0,275,678.32,17.38,100.61,0,40,0.09,0,12.5,522.64,0,73.5,0,0,0,0,0,0,0,183,0,0.06,578.24,0,0,0,0.95,322.48,458.7,511.52,0,40,40,0.39,0.38,1.5,0.1,0.75,0,67.2,0,1.26
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M60,M,"Chicken, composite cuts, separable lean 73%, separable fat 8% & skin 19%, raw, Size 6","Chicken, composite cuts, separable lean 73%, separable fat 8% & skin 19%, raw, Size 6",750.4,0,0.75,926.8,0,1290.8,0.5,0,0,0,0,2,0,0.5,9.1,68,0.1,95,6.1,0,0.05,162.4,0,9.6,0,33,73.6,197.17,197.17,820.31,820.31,0,14.13,0.107,0,0.013,0,1.415,13.353,0.013,7.211,1.602,0.12,4.5,0,0,0,0,0,9.6,9.6,0,0,0,0,2114,680.4,0,408.8,0,2.14,1.02,590.8,0,0,4.5,996.8,0,0,0,1293.6,20.7,0,0,0,15,0,414.4,0,0,5.52,9.62,4.1,0,2.8,6.25,0,0,1.12,532,184,0,0,0,0,275,683.2,17.5,99.5,0,40,0.09,0,12.5,526.4,0,73.5,0,0,0,0,0,0,0,183,0,0.06,582.4,0,0.5,0,0.95,324.8,462,515.2,0,40,40,0.39,0.38,1.5,0.1,0.75,0,67,0,1.26
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M393,M,"Chicken, composite cuts, separable lean 90% & fat 10%, raw","Chicken, composite cuts, separable lean 90% & fat 10%, raw",810.04,0,0.73,1016.4,0,1441.44,0,0,0,0,0,2,0,0.5,9.1,77,0.1,90,5.8,0,0.06,184.8,0,8.9,0,28,59.6,149.81,149.81,626.58,626.58,0,8.09,0.061,0,0.008,0.008,0.841,7.645,0.015,4.052,0.963,0.076,2.615,0,0,0,0,0,8.9,8.9,0,0,0,0,2399.32,628.32,0,471.24,0,0.71,1.02,656.04,0,0,4.7,1133.44,0,0,0,1493.8,23.5,0,0,0,15,0,458.92,0,0,6.39,10.69,4.3,0,3.08,6.25,0,0,1.2,597.52,205,0,0,0,0,301,702.24,19.25,100.31,0,28,0.1,0,13.1,582.12,0,77.9,0,0,0,0,0,0,0,207,0,0.07,662.2,0,0,0,0.95,375.76,526.68,548.24,0,28,28,0.39,0.41,1.8,0.1,0.73,0,72,0,1.36
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M61,M,"Chicken, flesh, raw","Chicken, flesh, raw",860.01,0,0.73,1079.1,0,1530.36,0,0,0,0,0,2,0,0.5,8.9,81,0.1,89,6.3,0,0.05,196.2,0,8.9,0,24.3,53.9,111.72,111.72,470.65,470.65,0,3.33,0.022,0,0.009,0.006,0.362,3.147,0.016,1.599,0.456,0.038,1.089,0,0,0,0,0,8.9,8.9,0,0,0,0,2547.33,667.08,0,500.31,0,2.14,0.95,696.51,0,0,4.5,1203.36,0,0,0,1585.95,25.1,0,0,0,14,0,487.23,0,0,6.78,10.78,4,0,3.27,6.25,0,0,1.2,634.38,218,0,0,0,0,319,745.56,20.44,100.5,0,20,0.1,0,13.4,618.03,0,81.7,0,0,0,0,0,0,0,221,0,0.07,703.05,0,0,0,0.95,398.94,559.17,582.06,0,20,20,0.41,0.42,2,0.1,0.73,0,75.7,0,1.42
Animal,Chicken,"Whole Chicken, Frozen ",0.487888889,1,M57,M,"Chicken, separable fat, raw","Chicken, separable fat, raw",328.75,0,0.69,412.5,0,585,2.09,0,0,0,0,0,0,0.4,11.3,40,3.3,94,0.7,0,0.06,75,0,9.4,0,63.5,100,509.78,509.78,2100.1,2100.1,0,53.17,0.452,0,0,0,5.427,50.246,0,27.183,5.979,0.452,17.134,0,0,0,0,0,9.4,9.4,0,0,0,0,973.75,255,0,191.25,0,1.5,1.72,266.25,0,0,6.9,460,0,0,0,606.25,8.2,0,0,0,27,0,186.25,0,0,2.59,9.79,7.2,0,1.25,6.25,0,0,0.9,242.5,83.4,0,0,0,0,134,285,7.81,97.91,0,99,0.1,0,9.9,236.25,0,41.5,0,0,0,0,0,0,0,70.7,0,0.03,268.75,0,2.09,0,0.95,152.5,213.75,222.5,0,99,99,0.2,0.31,0,3.3,0.69,0,36.5,0,0.82
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N76,N,"Chicken, nugget, battered, baked, composite","Chicken, nugget, battered, baked, composite",0,0,0,0,0,0,12.01,0,0,0,0,0,105.5,0.47,29.03,0,0.33,37.41,0,0,0.07,0,0,5.21,2.35,47,100,267.26,272.21,1116.04,1135.8,0,15.87,0.238,0,0,0,5.113,14.995,0,6.119,5.351,0.238,3.348,0,2.47,0,0,0,5.21,5.21,0,0,0,0.53,0,0,0,0,0,2.34,0.61,0,0,0.41,0.32,0,0,0,0,0,17.23,0,0,1.94,191.06,0,0,7.73,0.53,3.61,7.56,3.95,0,2.48,6.25,0,0,0.59,0,136.56,0,1.11,0.59,0.52,221.18,0,14.83,104.27,0,7.1,0.11,0.42,12.95,0,0,345.62,0,13.4,0,0,2.47,2.47,2.88,227.24,0,0.08,0,0,14.48,18.75,0.95,94.71,0,0,0,7.1,7.1,0.12,0.32,0,0.33,2.67,0,53,0,0.9
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N52,N,"Chicken, nugget, battered, baked, Ingham's","Chicken, nugget, battered, baked, Ingham's",0,0,0,0,0,0,9.68,0,0,0,0,0,0,0,21.37,0,0.36,41.32,0,0,0.07,0,0,5.61,1.36,45.31,100,259.25,264.94,1080.93,1103.66,0,16.72,0.423,0,0,0,4.941,15.796,0,6.488,5.364,0.423,3.886,0,2.84,0,0,0,5.61,5.61,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,16.87,0,0,1.36,142.06,0,0,0,0,3.22,7.26,4.04,0,2.45,6.25,0,0,0,0,123.12,0,0.94,0.49,0.45,208.35,0,14.65,102.87,0,14.21,0.1,0,13.02,0,0,246.24,0,11.19,0,0,1.36,1.36,1.36,0,0,0.07,0,0,12.52,15.39,0.95,189.41,0,0,0,14.21,14.21,0.23,0.31,0,0.36,1.86,0,54.69,0,1.04
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N49,N,"Chicken, nugget, battered, baked, Tegal","Chicken, nugget, battered, baked, Tegal",0,0,0,0,0,0,14.35,0,0,0,0,0,211,0.94,36.7,0,0.3,33.5,0,0,0.07,0,0,4.81,3.34,48.7,100,275.28,279.48,1151.14,1167.94,0,15.02,0.053,0,0,0,5.286,14.194,0,5.751,5.338,0.053,2.811,0.033,2.1,0,0,0,4.81,4.81,0,0,0,1.05,0,0,0,0,0,4.68,0.61,0,0,0.82,0.64,0,0,0,0,0,17.6,0,0,2.52,240.05,0,0,8.72,1.05,4,7.86,3.86,0,2.51,5.98,0,0,0.59,0,150,0,1.29,0.7,0.59,234,0,15.01,105.66,0,0,0.12,0.48,12.88,0,0,445,0,15.62,0,0,3.57,3.57,4.39,226,0,0.08,0,0,16.45,22.11,0.95,0,0,0,0,0,0,0,0.33,0,0.3,3.49,0,51.3,0,0.76
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N77,N,"Chicken, nugget, battered, fried, composite","Chicken, nugget, battered, fried, composite",0,0,0,0,0,0,14.73,0,0,0,0,0,65,0,26.5,0,0.3,34.55,0,0,0.07,0,0,8.05,0,48.1,100,255.18,259.38,1065.28,1082.08,0,15.39,0.695,0,0,0,2.85,14.544,0,8.387,3.562,0.695,2.328,0,2.1,0,0,0,8.05,8.05,0,0,0,0,0,0,0,0,0,3.5,0.69,0,0,0,0,0,0,0,0,0,22.5,0,0,0,180,0,0,6.35,0,3.4,7.02,3.62,0,2.36,6.25,0,0,0.5,0,145,0,1.2,0.66,0.54,255,0,14.08,100.36,0,16,0.11,0.4,12,0,0,415,0,15.09,0,0,0,0,0,193,0,0.1,0,0,16.83,17.19,0.95,200,0,0,0,16,16,0,0.23,0,0.3,1.93,0,51.9,0,0.8
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N51,N,"Chicken, nugget, battered, fried, Ingham's","Chicken, nugget, battered, fried, Ingham's",0,0,0,0,0,0,10.57,0,0,0,0,0,0,0,20,0,0.3,36.5,0,0,0.06,0,0,8.7,0,46.3,100,265.72,269.92,1107.28,1124.08,0,17.64,0.802,0,0,0,3.144,16.67,0,9.703,3.946,0.802,2.886,0.082,2.1,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,3,0.67,0,0,0,0,0,0,0,0,0,23,0,0,0,150,0,0,5.9,0,3.4,5.41,2.01,0,2.44,5.98,0,0,0.5,0,120,0,1.03,0.5,0.53,220,0,14.59,101.58,0,16,0.11,0.34,13,0,0,270,0,12.15,0,0,0,0,0,193,0,0.09,0,0,12.67,14.25,0.95,0,0,0,0,16,16,0,0.23,0,0.3,2.04,0,53.7,0,0.75
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N48,N,"Chicken, nugget, battered, fried, Tegal","Chicken, nugget, battered, fried, Tegal",0,0,0,0,0,0,18.89,0,0,0,0,0,130,0,33,0,0.3,32.6,0,0,0.07,0,0,7.4,0,49.9,100,244.64,248.84,1023.29,1040.09,0,13.14,0.587,0,0,0,2.557,12.417,0,7.07,3.144,0.587,1.769,0.021,2.1,0,0,0,7.4,7.4,0,0,0,0,0,0,0,0,0,4,0.7,0,0,0,0,0,0,0,0,0,22,0,0,0,210,0,0,6.8,0,3.4,8.62,5.22,0,2.27,5.98,0,0,0.5,0,170,0,1.36,0.82,0.54,290,0,13.57,99.13,0,16,0.11,0.45,11,0,0,560,0,18.02,0,0,0,0,0,193,0,0.11,0,0,20.99,20.12,0.95,0,0,0,0,16,16,0,0.22,0,0.3,1.81,0,50.1,0,0.85
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N50,N,"Chicken, nugget, battered, raw, Ingham's","Chicken, nugget, battered, raw, Ingham's",0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,19,0,0.3,34.9,0,0,0.06,0,0,7.9,1.15,38.4,100,218.99,223.79,913.08,932.28,0,14.12,0.358,0,0,0,4.174,13.343,0,5.48,4.531,0.358,3.282,0.095,2.4,0,0,0,7.9,7.9,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,19,0,0,1.15,120,0,0,5.7,0,3.4,7.67,4.27,0,2.07,5.98,0,0,0.5,0,130,0,0.79,0.41,0.38,220,0,12.38,102.3,0,16,0.09,0.3,11,0,0,260,0,9.45,0,0,1.15,1.15,1.15,193,0,0.09,0,0,10.7,13,0.95,0,0,0,0,16,16,0.3,0.33,0,0.3,1.57,0,61.6,0,0.88
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N47,N,"Chicken, nugget, battered, raw, Tegel","Chicken, nugget, battered, raw, Tegel",0,0,0,0,0,0,11.67,0,0,0,0,0,180,0.8,33,0,0.3,28.6,0,0,0.06,0,0,6.85,2.85,41.6,100,235.02,239.82,982.79,1001.99,0,12.83,0.045,0,0,0,4.515,12.124,0,4.942,4.56,0.045,2.401,0.07,2.4,0,0,0,6.85,6.85,0,0,0,0.9,0,0,0,0,0,4,0.58,0,0,0.7,0.55,0,0,0,0,0,20,0,0,2.15,205,0,0,7.45,0.9,3.4,7.52,4.12,0,2.14,5.98,0,0,0.5,0,160,0,1.1,0.6,0.5,250,0,12.8,105.42,0,0,0.11,0.41,11,0,0,475,0,13.34,0,0,3.05,3.05,3.75,193,0,0.1,0,0,14.07,19.49,0.95,0,0,0,0,0,0,0,0.35,0,0.3,2.98,0,58.4,0,0.65
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N55,N,"Chicken, nugget, cheesy, baked, Tegal","Chicken, nugget, cheesy, baked, Tegal",0,0,0,0,0,0,16.37,0,0,0,0,0,116.3,0,86.18,0,0.35,41.99,0,0,0.04,0,0,5.97,1.86,51.76,100,275.8,281.38,1151.71,1174.04,0,16.34,0.141,0,0,0,5.093,15.442,0,5.679,5.233,0.141,4.26,0,2.79,0,0,0,5.97,5.97,0,0,0,0.7,0,0,0,0,0,4.36,0.55,0,0,0,0,0,0,0,0,0,19.19,0,0,1.86,197.72,0,0,8.49,0.7,3.16,7.43,4.27,0,2.23,6.25,0,0,0.58,0,130.26,0,1.2,0.66,0.53,195.39,0,13.35,102.46,0,13.96,0.16,0.42,12.79,0,0,521.04,0,16.27,0,0,2.56,2.56,2.56,224.46,0,0.09,0,0,19.16,21.62,0.95,186.08,0,0,0,13.96,13.96,0.2,0.21,0,0.35,2.85,0,48.24,0,1.08
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N54,N,"Chicken, nugget, cheesy, fried, Tegal","Chicken, nugget, cheesy, fried, Tegal",0,0,0,0,0,0,16.99,0,0,0,0,0,0,0,100,0,0.3,19.3,0,0,0.05,0,0,8.4,0,52.2,100,271.55,275.75,1134.09,1150.89,0,15.98,0.574,0,0,0,2.742,15.101,0,7.919,3.316,0.574,3.381,0.142,2.1,0,0,0,8.4,8.4,0,0,0,0,0,0,0,0,0,4,0.6,0,0,0,0,0,0,0,0,0,26,0,0,0,190,0,0,8.7,0,3.4,7.05,3.65,0,2.43,5.98,0,0,0.5,0,300,0,1.26,0.79,0.47,260,0,14.53,100.41,0,16,0.15,0.41,10.5,0,0,740,0,17.4,0,0,0,0,0,193,0,0.1,0,0,19.09,19.5,0.95,0,0,0,0,16,16,0,0.19,0,0.3,2.14,0,47.8,0,1
Animal,Chicken,"Chicken Nuggets, Frozen ",1.040416667,1,N53,N,"Chicken, nugget, cheesy, raw, Tegal","Chicken, nugget, cheesy, raw, Tegal",0,0,0,0,0,0,14.27,0,0,0,0,0,100,0,78,0,0.3,36.1,0,0,0.04,0,0,8.55,1.6,44.7,100,237.14,241.94,990.27,1009.47,0,14.05,0.121,0,0,0,4.379,13.277,0,4.883,4.5,0.121,3.663,0.149,2.4,0,0,0,8.55,8.55,0,0,0,0.6,0,0,0,0,0,5,0.53,0,0,0,0,0,0,0,0,0,22,0,0,1.6,170,0,0,7.3,0.6,3.4,7.99,4.59,0,1.92,5.98,0,0,0.5,0,140,0,1.03,0.57,0.46,210,0,11.48,101.92,0,16,0.15,0.36,11,0,0,560,0,13.99,0,0,2.2,2.2,2.2,193,0,0.11,0,0,16.67,18.59,0.95,0,0,0,0,16,16,0.27,0.23,0,0.3,2.45,0,55.3,0,0.93
